Date,z1_AC1(kW),z1_Light(kW),z1_Plug(kW),z1_S1(degC),z1_S1(RH%),z1_S1(lux),z2_AC1(kW),z2_AC2(kW),z2_AC3(kW),z2_AC4(kW),z2_AC5(kW),z2_AC6(kW),z2_AC7(kW),z2_AC8(kW),z2_AC9(kW),z2_AC10(kW),z2_AC11(kW),z2_AC12(kW),z2_AC13(kW),z2_AC14(kW),z2_Light(kW),z2_Plug(kW),z2_S1(degC),z2_S1(RH%),z2_S1(lux),z3_Light(kW),z3_Plug(kW),z3_S1(degC),z3_S1(RH%),z3_S1(lux),z4_AC1(kW),z4_Light(kW),z4_Plug(kW)
2018-12-26 18:30:00,17.252000000000002,4.551666666666667,0.733,23.814117647058826,58.629411764705885,67.70588235294117,1.1386666666666665,0.0,0.0,0.0,1.3753333333333333,1.34,0.9376666666666666,1.0006666666666666,1.0330000000000001,1.1336666666666666,0.0,0.0,0.0,0.0,0.8343333333333333,0.061000000000000006,27.522857142857145,58.98190476190476,108.66666666666667,0.8626666666666666,0.30566666666666664,28.4175,57.0775,3.125,0.0,1.115,0.0
2018-12-26 19:00:00,16.344,4.225333333333333,0.6626666666666666,23.814117647058826,58.629411764705885,67.70588235294117,1.1376666666666668,0.0,0.0,0.0,1.3736666666666666,1.3403333333333334,0.9396666666666668,1.0033333333333334,1.0306666666666666,1.1340000000000001,0.0,0.0,0.0,0.0,0.10766666666666666,0.061000000000000006,27.522857142857145,58.98190476190476,108.66666666666667,0.84,0.30400000000000005,28.4175,57.0775,3.125,0.0,1.1083333333333334,0.0
2018-12-26 19:30:00,17.923333333333336,4.190666666666667,0.3423333333333333,23.814117647058826,58.629411764705885,67.70588235294117,1.1173333333333333,0.0,0.0,0.0,1.3653333333333333,1.3170000000000002,0.9353333333333332,0.984,1.0236666666666667,1.1133333333333333,0.0,0.0,0.0,0.0,0.0,0.06133333333333334,27.522857142857145,58.98190476190476,108.66666666666667,0.8036666666666666,0.3,28.4175,57.0775,3.125,0.0,1.098,0.0
2018-12-26 20:00:00,16.139666666666667,0.4233333333333333,0.16666666666666666,23.814117647058826,58.629411764705885,67.70588235294117,1.1236666666666666,0.0,0.0,0.0,1.3483333333333334,1.3303333333333334,0.9166666666666666,0.9943333333333333,1.004,1.1206666666666665,0.0,0.0,0.0,0.0,0.0,0.05999999999999999,27.522857142857145,58.98190476190476,108.66666666666667,0.349,0.25266666666666665,28.4175,57.0775,3.125,0.0,0.23033333333333333,0.0
2018-12-26 20:30:00,13.575333333333333,0.010666666666666666,0.16,23.814117647058826,58.629411764705885,67.70588235294117,1.1306666666666667,0.0,0.0,0.0,1.3413333333333335,1.3383333333333336,0.9103333333333334,1.0023333333333333,0.9956666666666667,1.1256666666666666,0.0,0.0,0.0,0.0,0.0,0.06133333333333333,27.522857142857145,58.98190476190476,108.66666666666667,0.2,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
2018-12-26 21:00:00,14.771666666666667,0.010333333333333333,0.16,23.814117647058826,58.629411764705885,67.70588235294117,1.1283333333333334,0.0,0.0,0.0,1.345,1.3403333333333334,0.905,1.0,0.995,1.1246666666666667,0.0,0.0,0.0,0.0,0.0,0.06133333333333333,27.522857142857145,58.98190476190476,108.66666666666667,0.19933333333333333,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
2018-12-26 21:30:00,14.273,0.010666666666666666,0.16,23.814117647058826,58.629411764705885,67.70588235294117,1.108,0.0,0.0,0.0,1.3413333333333335,1.3206666666666669,0.9026666666666667,0.9806666666666667,0.9866666666666667,1.1030000000000002,0.0,0.0,0.0,0.0,0.0,0.060333333333333336,27.522857142857145,58.98190476190476,108.66666666666667,0.192,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
2018-12-26 22:00:00,15.163,0.010666666666666666,0.16,23.814117647058826,58.629411764705885,67.70588235294117,1.1243333333333332,0.0,0.0,0.0,1.3396666666666668,1.3396666666666668,0.904,0.9983333333333333,0.9896666666666667,1.1186666666666667,0.0,0.0,0.0,0.0,0.0,0.061000000000000006,27.522857142857145,58.98190476190476,108.66666666666667,0.19033333333333333,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
2018-12-26 22:30:00,1.204,0.01,0.16,23.814117647058826,58.629411764705885,67.70588235294117,1.121,0.0,0.0,0.0,1.3376666666666668,1.336,0.9016666666666667,0.9943333333333333,0.9866666666666667,1.1173333333333335,0.0,0.0,0.0,0.0,0.0,0.060333333333333336,27.522857142857145,58.98190476190476,108.66666666666667,0.19,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
2018-12-26 23:00:00,0.0,0.010666666666666666,0.15766666666666668,23.814117647058826,58.629411764705885,67.70588235294117,0.882,0.16266666666666668,0.08166666666666668,0.09066666666666667,1.3230000000000002,1.1003333333333332,0.888,0.7716666666666666,0.9756666666666667,0.8786666666666666,0.0,0.0,0.0,0.0,0.0,0.06066666666666666,27.522857142857145,58.98190476190476,108.66666666666667,0.19,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
2018-12-26 23:30:00,0.0,0.010666666666666666,0.15766666666666668,23.814117647058826,58.629411764705885,67.70588235294117,0.5363333333333333,1.0363333333333333,0.745,0.8173333333333334,0.26633333333333337,0.769,0.179,0.47533333333333333,0.19733333333333333,0.5343333333333333,0.0,0.0,0.0,0.0,0.0,0.06133333333333333,27.522857142857145,58.98190476190476,108.66666666666667,0.19,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
2018-12-27 00:00:00,0.0,0.01,0.15666666666666668,23.814117647058826,58.629411764705885,67.70588235294117,0.6543333333333334,1.194,0.891,0.9786666666666667,0.0,0.8943333333333334,0.0,0.5786666666666667,0.0,0.6523333333333333,0.0,0.0,0.0,0.0,0.0,0.064,27.522857142857145,58.98190476190476,108.66666666666667,0.19,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
2018-12-27 00:30:00,0.0,0.01,0.15966666666666668,23.814117647058826,58.629411764705885,67.70588235294117,0.5716666666666668,1.1849999999999998,0.882,0.971,0.0,0.8089999999999999,0.0,0.49866666666666665,0.0,0.5683333333333334,0.0,0.0,0.0,0.0,0.0,0.06199999999999999,27.522857142857145,58.98190476190476,108.66666666666667,0.19,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
2018-12-27 01:00:00,0.0,0.010666666666666666,0.16,23.814117647058826,58.629411764705885,67.70588235294117,0.7183333333333334,1.1753333333333333,0.8703333333333333,0.9616666666666666,0.0,0.9593333333333334,0.0,0.632,0.0,0.715,0.0,0.0,0.0,0.0,0.0,0.06333333333333332,27.522857142857145,58.98190476190476,108.66666666666667,0.19,0.23,28.4175,57.0775,3.125,0.0,0.0,0.0
