Date,z1_AC1(kW),z1_AC2(kW),z1_AC3(kW),z1_AC4(kW),z1_Light(kW),z1_Plug(kW),z1_S1(degC),z1_S1(RH%),z1_S1(lux),z2_AC1(kW),z2_Light(kW),z2_Plug(kW),z2_S1(degC),z2_S1(RH%),z2_S1(lux),z3_Light(kW),z3_Plug(kW),z4_AC1(kW),z4_Light(kW),z4_Plug(kW),z4_S1(degC),z4_S1(RH%),z4_S1(lux),z5_AC1(kW),z5_Light(kW),z5_Plug(kW),z5_S1(degC),z5_S1(RH%),z5_S1(lux)
2018-08-20 21:30:00,0.0,0.0,0.0,0.07,0.0,0.029999999999999995,28.590666666666667,57.653666666666666,0.0,0.0,0.0,0.03333333333333333,28.058333333333334,59.73583333333334,0.0,0.01,0.36733333333333335,0.0,0.0,0.02,27.384074074074075,60.32296296296296,0.0,0.0,0.0,0.022333333333333334,26.689666666666664,66.642,0.0
2018-08-20 22:00:00,0.0,0.0,0.0,0.07,0.0,0.029999999999999995,28.245333333333335,58.641666666666666,0.0,0.0,0.0,0.036333333333333336,27.892857142857142,60.01238095238095,0.0,0.010333333333333333,0.348,0.0,0.0,0.02,27.369666666666667,60.485,0.0,0.0,0.0,0.02266666666666667,26.710666666666665,67.26066666666667,0.0
2018-08-20 22:30:00,0.0,0.0,0.0,0.07,0.0,0.029999999999999995,28.170666666666666,59.10333333333333,0.0,0.0,0.0,0.034666666666666665,28.50142857142857,58.39195970695971,0.0,0.16466666666666668,0.35033333333333333,0.0,0.0,0.02,27.392999999999997,60.70133333333333,0.0,0.0,0.0,0.022000000000000002,26.729333333333333,67.62966666666667,0.0
2018-08-20 23:00:00,0.0,0.0,0.0,0.06433333333333334,0.0,0.029999999999999995,28.141333333333332,59.215,0.0,0.0,0.0003333333333333333,0.034333333333333334,29.11,56.77153846153846,0.0,0.073,0.36533333333333334,0.0,0.0,0.02,27.433666666666667,61.208,0.0,0.0,0.0,0.021,26.74566666666667,67.874,0.0
2018-08-20 23:30:00,0.0,0.0,0.0,0.06933333333333333,0.0,0.029999999999999995,28.14,59.2,0.0,0.0,0.0,0.03133333333333333,28.118999999999996,59.062,0.0,0.10233333333333333,0.33266666666666667,0.0,0.0,0.02,27.44961538461538,61.19576923076923,0.0,0.0,0.0,0.02033333333333333,26.764000000000003,68.2,0.0
2018-08-21 00:00:00,0.0,0.0,0.0,0.07,0.0,0.029999999999999995,28.108,59.247,0.0,0.0,0.0003333333333333333,0.035666666666666666,27.776999999999997,60.11866666666666,0.0,0.012333333333333333,0.3716666666666667,0.0,0.0,0.020666666666666667,27.453333333333333,61.327,0.0,0.0,0.0,0.022000000000000002,26.779285714285717,68.22928571428572,0.0
2018-08-21 00:30:00,0.0,0.0,0.0,0.07,0.0,0.029999999999999995,28.676666666666666,59.307,0.0,0.0,0.0,0.035,27.731333333333335,60.38700000000001,0.0,0.010333333333333333,0.34400000000000003,0.0,0.0,0.02,27.463666666666665,61.41466666666667,0.0,0.0,0.0,0.021333333333333333,26.801923076923078,68.27730769230769,0.0
2018-08-21 01:00:00,0.0,0.0,0.0,0.06966666666666668,0.0,0.029999999999999995,28.813333333333333,59.416666666666664,0.0,0.0,0.0,0.034666666666666665,27.703666666666667,60.556666666666665,0.0,0.10333333333333333,0.3496666666666667,0.0,0.0,0.02,27.482666666666667,61.54266666666667,0.0,0.0,0.0,0.021666666666666667,26.858214285714286,68.51857142857143,0.0
2018-08-21 01:30:00,0.0,0.0,0.0,0.07,0.0,0.029999999999999995,28.783333333333335,59.51199999999999,0.0,0.0,0.0,0.032,27.68964285714286,60.69857142857143,0.0,0.10466666666666667,0.36433333333333334,0.0,0.0,0.02,27.497142857142855,61.67321428571428,0.0,0.0,0.0,0.02033333333333333,26.875714285714285,68.49321428571429,0.0
2018-08-21 02:00:00,0.0,0.0,0.0,0.069,0.0,0.029999999999999995,28.7,59.531666666666666,0.0,0.0,0.0,0.034,27.675,60.837666666666664,0.0,0.03266666666666666,0.3346666666666667,0.0,0.0,0.02,27.518000000000004,61.784666666666666,0.0,0.0,0.0,0.02033333333333333,26.854666666666667,68.574,0.0
2018-08-21 02:30:00,0.0,0.0,0.0,0.06866666666666667,0.0,0.029999999999999995,28.616666666666667,59.60766666666667,0.0,0.0,0.0,0.030999999999999996,27.667333333333332,60.92666666666666,0.0,0.10466666666666667,0.36533333333333334,0.0,0.0,0.02,27.537,61.96133333333333,0.0,0.0,0.0,0.02,26.858333333333334,68.97333333333333,0.0
