Date,z1_Light(kW),z1_Plug(kW),z2_AC1(kW),z2_AC2(kW),z2_AC3(kW),z2_AC4(kW),z2_Light(kW),z2_Plug(kW),z3_Light(kW),z3_Plug(kW),z4_Light(kW)
2019-08-22 17:30:00,30.284333333333333,0.9336666666666668,48.199,35.479,0.012333333333333333,0.02,7.727,13.008333333333333,19.85666666666667,1.3753333333333333,8.514999999999999
2019-08-22 18:00:00,41.60766666666667,5.761333333333334,45.42766666666667,0.022333333333333334,0.01,0.001,7.6419999999999995,9.619333333333334,25.112333333333332,0.8989999999999999,44.31166666666666
2019-08-22 18:30:00,42.17466666666667,7.179,45.632,0.023,0.01,0.001,7.822333333333333,12.039,40.156333333333336,0.8830000000000001,49.11466666666667
2019-08-22 19:00:00,42.413000000000004,6.990333333333334,45.74766666666667,0.02333333333333333,0.010666666666666666,0.0013333333333333333,8.063333333333334,10.413666666666668,40.53066666666667,0.8816666666666666,49.255
2019-08-22 19:30:00,42.51533333333334,6.9366666666666665,46.11633333333334,0.02333333333333333,0.010333333333333333,0.001,8.681999999999999,11.54,40.67266666666667,0.8793333333333333,49.21566666666667
2019-08-22 20:00:00,42.73066666666667,6.9783333333333335,46.485,0.023666666666666666,0.010666666666666666,0.001,8.061666666666666,11.433333333333334,49.397000000000006,0.8866666666666667,49.394666666666666
2019-08-22 20:30:00,42.88433333333333,6.91,46.34066666666667,0.023666666666666666,0.011000000000000001,0.001,7.947666666666667,10.862,60.32033333333334,0.884,49.13766666666666
2019-08-22 21:00:00,43.04533333333334,6.156666666666666,46.48166666666667,0.024,0.012,0.001,7.928333333333333,11.806000000000001,60.05566666666667,0.8873333333333334,39.95633333333333
2019-08-22 21:30:00,41.94133333333333,6.357333333333333,46.325,0.023,0.011333333333333334,0.0,7.807666666666666,10.273333333333333,59.504,0.8556666666666666,39.60066666666667
2019-08-22 22:00:00,42.21966666666666,6.762333333333333,46.23533333333333,0.02333333333333333,0.011666666666666665,0.0003333333333333333,7.848,12.168666666666667,59.785666666666664,0.8673333333333333,39.764
2019-08-22 22:30:00,42.415,6.929,46.406,0.023666666666666666,0.011666666666666665,0.0006666666666666666,7.879666666666666,10.137666666666666,60.01366666666667,0.8613333333333333,38.309999999999995
2019-08-22 23:00:00,42.37966666666667,6.853,46.11533333333333,0.02333333333333333,0.012,0.0006666666666666666,7.893,12.431666666666667,60.21333333333334,0.8566666666666667,30.832666666666668
2019-08-22 23:30:00,42.87466666666667,6.376,46.455333333333336,0.024,0.011666666666666665,0.0006666666666666666,7.952,10.102,60.508,0.8633333333333333,31.105666666666664
2019-08-23 00:00:00,21.609333333333332,7.0,46.61300000000001,0.022333333333333334,0.01,0.0036666666666666666,6.995333333333334,12.223,24.424,0.8636666666666667,31.130666666666666
2019-08-23 00:30:00,11.806000000000001,7.024666666666667,46.63666666666666,0.01933333333333333,0.009000000000000001,0.004333333333333333,4.278333333333333,10.236666666666668,17.912333333333333,0.8676666666666667,31.146333333333335
2019-08-23 01:00:00,11.826666666666666,7.057333333333333,46.653999999999996,0.01933333333333333,0.009000000000000001,0.005,4.2876666666666665,10.993,17.95,0.8613333333333333,31.182666666666666
2019-08-23 01:30:00,11.856666666666666,7.0280000000000005,46.614333333333335,0.019333333333333334,0.009000000000000001,0.004666666666666667,4.300666666666667,13.138333333333332,17.974,0.8626666666666666,31.23
2019-08-23 02:00:00,11.897333333333334,6.5056666666666665,46.65933333333333,0.019666666666666666,0.009000000000000001,0.005,4.3149999999999995,10.258000000000001,18.018666666666665,0.864,31.282333333333334
2019-08-23 02:30:00,11.925999999999998,6.9639999999999995,46.622,0.01933333333333333,0.009000000000000001,0.005,4.318,12.274,18.026333333333334,0.8646666666666667,31.310333333333332
2019-08-23 03:00:00,11.946333333333333,7.014666666666667,46.64633333333334,0.019666666666666666,0.009000000000000001,0.005333333333333333,4.323666666666667,10.967,18.043,0.8653333333333334,31.333666666666666
2019-08-23 03:30:00,11.962333333333333,7.019666666666667,46.593666666666664,0.019666666666666666,0.009000000000000001,0.005,4.304,11.666,17.973333333333336,0.865,32.72933333333334
2019-08-23 04:00:00,11.876666666666667,6.995333333333333,46.309333333333335,0.019666666666666666,0.009000000000000001,0.005,4.324666666666667,10.563333333333333,18.020666666666667,0.8613333333333333,40.217999999999996
2019-08-23 04:30:00,11.924666666666667,6.958666666666667,46.52133333333334,0.02,0.009000000000000001,0.005333333333333333,4.707666666666666,11.364,20.369333333333334,0.876,40.37533333333333
2019-08-23 05:00:00,11.877333333333333,6.954666666666666,46.366,0.02,0.008666666666666666,0.005,4.756666666666666,11.289,40.690333333333335,0.8676666666666667,40.227333333333334
2019-08-23 05:30:00,11.756,6.373666666666667,46.142,0.01933333333333333,0.009000000000000001,0.004666666666666667,4.255333333333334,10.578,40.62033333333333,0.8713333333333334,40.025999999999996
2019-08-23 06:00:00,0.0036666666666666666,2.9483333333333333,45.93266666666667,0.010333333333333333,0.009000000000000001,0.009666666666666665,4.191666666666666,11.339,40.221,0.8683333333333334,27.176333333333332
