Date,z1_AC1(kW),z1_AC2(kW),z1_AC3(kW),z1_AC4(kW),z1_Light(kW),z1_Plug(kW),z1_S1(degC),z1_S1(RH%),z1_S1(lux),z2_AC1(kW),z2_Light(kW),z2_Plug(kW),z2_S1(degC),z2_S1(RH%),z2_S1(lux),z3_Light(kW),z3_Plug(kW),z4_AC1(kW),z4_Light(kW),z4_Plug(kW),z4_S1(degC),z4_S1(RH%),z4_S1(lux),z5_AC1(kW),z5_Light(kW),z5_Plug(kW),z5_S1(degC),z5_S1(RH%),z5_S1(lux)
2018-07-01 00:00:00,0.0,0.0,0.0,8.758666666666667,0.002,0.22433333333333336,28.291333333333334,62.476,0.0,0.0,0.0,0.15066666666666664,27.301,65.70266666666666,0.0,0.05,0.31166666666666665,0.0,0.0,0.075,,,,0.0,0.0,0.13766666666666666,27.676666666666666,63.068666666666665,0.0
2018-07-01 00:30:00,0.0,0.0,0.0,8.769333333333332,0.003103448275862069,0.23233333333333334,28.293,62.35166666666667,0.0,0.0,0.0003448275862068966,0.2596551724137931,27.291333333333334,65.64333333333333,0.0,0.18800000000000003,0.3476666666666667,0.0,0.0,0.07533333333333334,,,,0.0,0.0,0.058333333333333334,27.683333333333334,63.312592592592594,0.0
2018-07-01 01:00:00,0.0,0.0,0.0,8.809,0.0026666666666666666,0.22633333333333333,28.298000000000002,62.334666666666664,0.0,0.0,0.0,0.26233333333333336,27.302666666666664,65.63533333333334,0.0,0.13,0.29566666666666663,0.0,0.0003448275862068966,0.07931034482758621,,,,0.0,0.0003448275862068966,0.14633333333333334,27.706666666666667,63.42633333333333,0.0
2018-07-01 01:30:00,0.0,0.0,0.0,8.83,0.002,0.225,28.285,62.26714285714286,0.0,0.0,0.0,0.215,27.317333333333334,65.57966666666667,0.0,0.049666666666666665,0.35500000000000004,0.0,0.0,0.07533333333333334,,,,0.0,0.0,0.061000000000000006,27.718666666666664,62.974666666666664,0.0
2018-07-01 02:00:00,0.0,0.0,0.0,8.840666666666667,0.003,0.22766666666666666,28.262,62.26199999999999,0.0,0.0,0.0,0.20366666666666663,27.31206896551724,65.56655172413794,0.0,0.12500000000000003,0.29766666666666663,0.0,0.0,0.07533333333333334,,,,0.0,0.0,0.13566666666666669,27.725666666666665,62.94666666666667,0.0
2018-07-01 02:30:00,0.0,0.0,0.0,8.808333333333334,0.0023333333333333335,0.22333333333333333,28.259,62.209666666666664,0.0,0.0,0.0,0.1743333333333333,27.3104,65.5212,0.0,0.049666666666666665,0.359,0.0,0.0,0.07533333333333334,,,,0.0,0.0,0.085,27.718,63.207,0.0
2018-07-01 03:00:00,0.0,0.0,0.0,8.794666666666666,0.0023333333333333335,0.22033333333333335,28.24392857142857,62.15642857142857,0.0,0.0,0.0,0.24366666666666664,27.30633333333333,65.42566666666667,0.0,0.126,0.29733333333333334,0.0,0.0,0.07433333333333333,28.43,60.16,0.0,0.0,0.0,0.12200000000000001,27.697333333333333,63.260666666666665,0.0
2018-07-01 03:30:00,0.0,0.0,0.0,8.801333333333334,0.003,0.22066666666666668,28.253666666666668,62.17733333333333,0.0,0.0,0.0,0.2853333333333333,27.310333333333332,65.36733333333333,0.0,0.049666666666666665,0.35866666666666663,0.0,0.0,0.07400000000000001,28.255999999999997,60.592333333333336,0.0,0.0,0.0,0.15266666666666667,27.701666666666664,63.16466666666667,0.0
2018-07-01 04:00:00,0.0,0.0,0.0,8.789333333333333,0.003,0.22333333333333333,28.239666666666665,62.174,0.0,0.0,0.0,0.151,27.303,65.28,0.0,0.12733333333333335,0.297,0.0,0.0,0.075,28.319333333333336,61.17100000000001,0.0,0.0,0.0003333333333333333,0.15,27.754,63.218666666666664,0.0
2018-07-01 04:30:00,0.0,0.0,0.0,8.780333333333333,0.0013333333333333333,0.22066666666666668,28.228333333333335,62.18833333333334,0.0,0.0,0.0,0.15366666666666665,27.294285714285714,65.18821428571428,0.0,0.05,0.35933333333333334,0.0,0.0,0.07266666666666667,28.77,61.199333333333335,0.0,0.0,0.0,0.14,27.757,63.184,0.0
