date,rtu_001_oa_temp,rtu_002_oa_temp,rtu_003_oa_temp,rtu_004_oa_temp
2020-06-06 09:30:00,45.440000000000005,53.13,52.25333333333333,48.35666666666667
2020-06-06 10:00:00,46.00666666666667,53.833333333333336,53.11,48.96
2020-06-06 10:30:00,45.57666666666667,53.91333333333333,52.97666666666667,48.53666666666666
2020-06-06 11:00:00,45.12,53.43,52.53,48.06333333333334
2020-06-06 11:30:00,44.876666666666665,53.126666666666665,52.16666666666666,47.79666666666667
2020-06-06 12:00:00,45.04666666666667,53.21666666666667,52.24333333333333,47.88333333333333
2020-06-06 12:30:00,45.48333333333333,53.27,52.68666666666668,48.31
2020-06-06 13:00:00,45.59666666666667,53.37,52.73333333333333,48.60333333333333
2020-06-06 13:30:00,45.96666666666667,53.406666666666666,52.71333333333334,49.24333333333333
2020-06-06 14:00:00,46.63333333333333,53.693333333333335,53.00666666666667,50.53
2020-06-06 14:30:00,49.29,54.32666666666667,53.77,54.34
2020-06-06 15:00:00,51.82666666666667,55.52,54.74333333333333,57.86666666666667
2020-06-06 15:30:00,51.13333333333333,56.05,55.11,57.87
2020-06-06 16:00:00,50.54333333333333,56.09666666666667,55.4,56.84
2020-06-06 16:30:00,51.06666666666667,56.2,56.21,58.54333333333333
2020-06-06 17:00:00,51.60333333333333,57.32666666666667,56.88,59.11666666666667
2020-06-06 17:30:00,52.67,58.39,57.336666666666666,59.34
2020-06-06 18:00:00,54.556666666666665,59.61,58.53333333333333,60.82666666666667
2020-06-06 18:30:00,54.61,60.833333333333336,58.42999999999999,59.67333333333333
2020-06-06 19:00:00,53.54,61.54,59.82,60.266666666666666
2020-06-06 19:30:00,53.833333333333336,62.07,60.92333333333333,60.68
2020-06-06 20:00:00,56.690000000000005,63.91333333333333,61.88666666666666,60.876666666666665
2020-06-06 20:30:00,58.626666666666665,65.30333333333333,62.97,62.54
2020-06-06 21:00:00,61.05,66.22333333333333,63.81333333333334,63.556666666666665
2020-06-06 21:30:00,62.27,67.76333333333334,66.06,65.32666666666667
2020-06-06 22:00:00,63.23333333333333,68.85,66.56333333333333,66.17666666666666
2020-06-06 22:30:00,64.24,69.39333333333335,66.91666666666667,66.62666666666667
2020-06-06 23:00:00,64.52666666666667,69.56,67.81333333333333,66.94
2020-06-06 23:30:00,63.333333333333336,68.94666666666667,66.22333333333333,63.11666666666667
2020-06-07 00:00:00,62.46,68.21333333333334,66.07666666666667,64.58666666666666
2020-06-07 00:30:00,60.75333333333333,67.38666666666667,65.04333333333334,63.93666666666666
2020-06-07 01:00:00,59.763333333333335,66.43333333333334,64.73333333333333,63.48
2020-06-07 01:30:00,59.32333333333334,65.91666666666667,63.68,61.36
2020-06-07 02:00:00,57.32333333333334,63.84,61.68666666666666,58.39
2020-06-07 02:30:00,53.79,61.14,60.02333333333333,55.86333333333334
2020-06-07 03:00:00,51.35666666666667,59.13666666666666,58.086666666666666,53.92666666666666
2020-06-07 03:30:00,48.516666666666666,56.80333333333333,56.03,51.6
2020-06-07 04:00:00,47.84,55.7,55.18,51.04666666666667
2020-06-07 04:30:00,47.20666666666667,55.13666666666666,54.68666666666666,50.36666666666667
2020-06-07 05:00:00,46.67,54.580000000000005,54.25333333333333,49.693333333333335
2020-06-07 05:30:00,46.39333333333333,54.25666666666667,53.81666666666667,49.47666666666667
2020-06-07 06:00:00,45.85,53.77333333333333,53.31333333333334,48.906666666666666
2020-06-07 06:30:00,45.48333333333333,53.28,52.92999999999999,48.623333333333335
2020-06-07 07:00:00,44.53,52.81333333333334,52.556666666666665,47.41666666666666
2020-06-07 07:30:00,44.24333333333333,52.17666666666666,52.54666666666667,47.156666666666666
2020-06-07 08:00:00,44.31,52.126666666666665,51.79,47.35666666666667
2020-06-07 08:30:00,44.78666666666666,52.17333333333333,52.84333333333333,47.71666666666667
2020-06-07 09:00:00,45.07666666666667,52.47666666666667,52.89666666666666,47.95
2020-06-07 09:30:00,44.836666666666666,52.220000000000006,52.67333333333333,47.75
2020-06-07 10:00:00,44.21333333333334,51.873333333333335,52.486666666666665,47.083333333333336
2020-06-07 10:30:00,43.53,51.32666666666667,51.93333333333333,46.373333333333335
2020-06-07 11:00:00,43.41666666666666,51.07666666666667,51.32333333333334,46.25333333333333
2020-06-07 11:30:00,43.23333333333333,51.00666666666667,50.940000000000005,46.02
2020-06-07 12:00:00,43.28666666666666,50.99,50.68666666666668,46.05
2020-06-07 12:30:00,43.55333333333333,51.02666666666666,51.07,46.376666666666665
2020-06-07 13:00:00,43.53666666666666,50.99666666666667,50.99666666666667,46.34333333333333
2020-06-07 13:30:00,44.53333333333333,51.18,51.18333333333333,46.806666666666665
2020-06-07 14:00:00,47.57666666666667,51.47,51.02,50.27666666666666
2020-06-07 14:30:00,49.00333333333333,52.76,52.263333333333335,52.4
2020-06-07 15:00:00,49.85,53.98333333333333,53.25666666666667,53.37
2020-06-07 15:30:00,50.72,54.92333333333333,54.15333333333333,54.14666666666667
2020-06-07 16:00:00,52.67,56.263333333333335,55.28,55.54
2020-06-07 16:30:00,53.6,57.52666666666666,56.34333333333333,56.31
2020-06-07 17:00:00,54.57,58.92333333333333,57.63666666666666,57.21
2020-06-07 17:30:00,56.02333333333333,60.55,59.04333333333333,58.78
2020-06-07 18:00:00,58.36,61.75333333333333,60.20333333333333,59.516666666666666
2020-06-07 18:30:00,59.53333333333333,63.52,61.36333333333334,60.52666666666666
2020-06-07 19:00:00,61.12,64.98,62.96333333333333,62.04333333333333
2020-06-07 19:30:00,57.52666666666666,64.25333333333333,61.71333333333334,61.16333333333333
2020-06-07 20:00:00,61.02,65.37666666666667,63.11,61.836666666666666
2020-06-07 20:30:00,58.21333333333334,65.52,63.29666666666667,62.443333333333335
2020-06-07 21:00:00,60.21333333333334,65.46,63.64333333333333,63.763333333333335
2020-06-07 21:30:00,59.94666666666667,66.1,63.440000000000005,63.36666666666667
2020-06-07 22:00:00,57.93333333333333,66.96666666666667,65.04,64.84333333333333
2020-06-07 22:30:00,61.45666666666667,67.60333333333332,64.91,64.96
2020-06-07 23:00:00,64.69333333333333,69.10666666666665,66.32666666666667,66.46
2020-06-07 23:30:00,63.63333333333333,68.49,66.64333333333333,65.27
2020-06-08 00:00:00,63.59333333333333,68.74,67.18666666666667,65.5
2020-06-08 00:30:00,61.266666666666666,67.69,64.66666666666667,62.04
