date,rtu_001_sa_temp,rtu_002_sa_temp,rtu_003_sa_temp,rtu_004_sa_temp
2018-01-02 10:30:00,68.19333333333333,68.44,64.84,65.65333333333334
2018-01-02 11:00:00,68.01666666666667,68.49333333333334,65.57,65.64333333333333
2018-01-02 11:30:00,67.79333333333334,68.23666666666666,65.20333333333333,65.44666666666667
2018-01-02 12:00:00,67.70666666666666,68.24,65.14,65.36
2018-01-02 12:30:00,67.85,68.42333333333333,65.01,65.46333333333334
2018-01-02 13:00:00,67.87333333333333,68.33333333333333,64.87666666666667,65.56666666666666
2018-01-02 13:30:00,68.19666666666667,68.49666666666667,65.14666666666668,66.05333333333333
2018-01-02 14:00:00,68.05666666666667,68.06333333333333,64.99666666666667,65.65666666666667
2018-01-02 14:30:00,68.48333333333333,68.86,65.07333333333334,66.25666666666667
2018-01-02 15:00:00,68.69666666666667,69.28,64.86333333333333,66.52666666666667
2018-01-02 15:30:00,68.59333333333333,68.78666666666666,65.09,66.38666666666667
2018-01-02 16:00:00,68.50333333333333,69.02333333333333,65.20666666666666,66.29666666666667
2018-01-02 16:30:00,68.46000000000001,68.90666666666667,65.64333333333333,66.67333333333333
2018-01-02 17:00:00,68.48,69.19333333333334,65.19666666666667,66.68666666666667
2018-01-02 17:30:00,68.57333333333332,69.14666666666668,64.79,66.84333333333333
2018-01-02 18:00:00,68.39333333333335,69.57,64.83333333333333,67.21333333333334
2018-01-02 18:30:00,68.53,69.81,64.97999999999999,67.46
2018-01-02 19:00:00,68.27666666666667,70.15333333333334,65.02333333333334,67.93666666666667
2018-01-02 19:30:00,68.08666666666666,70.0,65.11666666666666,68.05333333333333
2018-01-02 20:00:00,68.18,69.71000000000001,64.99,68.15
2018-01-02 20:30:00,68.15666666666667,70.28999999999999,65.00666666666667,68.45333333333333
2018-01-02 21:00:00,68.25333333333333,70.47,65.09666666666666,68.51666666666667
2018-01-02 21:30:00,68.27333333333333,70.34666666666666,65.06333333333333,68.72333333333333
2018-01-02 22:00:00,68.46666666666667,70.58999999999999,65.15666666666667,68.83666666666666
2018-01-02 22:30:00,68.16333333333334,70.55,65.02333333333334,68.88000000000001
2018-01-02 23:00:00,68.25666666666667,70.41333333333334,65.17666666666666,68.91481481481482
2018-01-02 23:30:00,68.9,70.26666666666667,64.92,68.9215523673857
2018-01-03 00:00:00,68.89370208105149,70.25399865591397,64.91967741935484,68.92828991995658
2018-01-03 00:30:00,68.88740416210297,70.24133064516128,64.91935483870968,68.93502747252748
2018-01-03 01:00:00,68.88110624315443,70.22866263440861,64.91903225806452,68.94176502509836
2018-01-03 01:30:00,68.87480832420592,70.21599462365592,64.91870967741936,68.94850257766925
2018-01-03 02:00:00,68.8685104052574,70.20332661290323,64.9183870967742,68.95524013024013
2018-01-03 02:30:00,68.86221248630888,70.19065860215053,64.91806451612904,68.96197768281102
2018-01-03 03:00:00,68.85591456736036,70.17799059139784,64.91774193548387,68.96871523538191
2018-01-03 03:30:00,68.84961664841184,70.16532258064517,64.91741935483871,68.97545278795279
2018-01-03 04:00:00,68.8433187294633,70.15265456989248,64.91709677419355,68.98219034052367
2018-01-03 04:30:00,68.83702081051479,70.13998655913979,64.91677419354839,68.98892789309456
2018-01-03 05:00:00,68.83072289156627,70.1273185483871,64.91645161290323,68.99566544566545
2018-01-03 05:30:00,68.82442497261775,70.1146505376344,64.91612903225807,69.00240299823633
2018-01-03 06:00:00,68.81812705366923,70.10198252688173,64.91580645161291,69.00914055080722
2018-01-03 06:30:00,68.81182913472071,70.08931451612904,64.91548387096775,69.0158781033781
2018-01-03 07:00:00,68.80553121577218,70.07664650537635,64.91516129032259,69.022615655949
2018-01-03 07:30:00,68.79923329682366,70.06397849462365,64.91483870967743,69.02935320851988
2018-01-03 08:00:00,68.79293537787514,70.05131048387096,64.91451612903226,69.03609076109076
2018-01-03 08:30:00,68.78663745892662,70.03864247311827,64.9141935483871,69.04282831366164
2018-01-03 09:00:00,68.7803395399781,70.0259744623656,64.91387096774194,69.04956586623254
2018-01-03 09:30:00,68.77404162102958,70.0133064516129,64.91354838709678,69.05630341880342
2018-01-03 10:00:00,68.76774370208105,70.00063844086021,64.91322580645162,69.0630409713743
2018-01-03 10:30:00,68.76144578313253,69.98797043010752,64.91290322580646,69.06977852394519
2018-01-03 11:00:00,68.75514786418401,69.97530241935483,64.9125806451613,69.07651607651607
2018-01-03 11:30:00,68.74884994523549,69.96263440860216,64.91225806451614,69.08325362908697
2018-01-03 12:00:00,68.74255202628697,69.94996639784947,64.91193548387098,69.08999118165785
2018-01-03 12:30:00,68.73625410733845,69.93729838709677,64.91161290322582,69.09672873422873
2018-01-03 13:00:00,68.72995618838992,69.92463037634408,64.91129032258065,69.10346628679962
2018-01-03 13:30:00,68.7236582694414,69.91196236559139,64.9109677419355,69.11020383937051
2018-01-03 14:00:00,68.71736035049288,69.89929435483872,64.91064516129033,69.1169413919414
2018-01-03 14:30:00,68.71106243154436,69.88662634408603,64.91032258064517,69.12367894451228
2018-01-03 15:00:00,68.70476451259584,69.87395833333333,64.91,69.13041649708316
2018-01-03 15:30:00,68.69846659364732,69.86129032258064,64.90967741935484,69.13715404965404
2018-01-03 16:00:00,68.69216867469879,69.84862231182795,64.90935483870967,69.14389160222494
2018-01-03 16:30:00,68.68587075575027,69.83595430107528,64.90903225806451,69.15062915479582
2018-01-03 17:00:00,68.67957283680175,69.82328629032259,64.90870967741935,69.1573667073667
2018-01-03 17:30:00,68.67327491785323,69.8106182795699,64.90838709677419,69.16410425993759
2018-01-03 18:00:00,68.66697699890472,69.7979502688172,64.90806451612903,69.17084181250848
2018-01-03 18:30:00,68.6606790799562,69.78528225806451,64.90774193548387,69.17757936507937
2018-01-03 19:00:00,68.65438116100766,69.77261424731184,64.90741935483871,69.18431691765025
2018-01-03 19:30:00,68.64808324205914,69.75994623655914,64.90709677419355,69.19105447022113
2018-01-03 20:00:00,68.64178532311062,69.74727822580645,64.90677419354839,69.19779202279202
2018-01-03 20:30:00,68.6354874041621,69.73461021505376,64.90645161290323,69.20452957536291
2018-01-03 21:00:00,68.62918948521359,69.72194220430107,64.90612903225806,69.2112671279338
2018-01-03 21:30:00,68.62289156626507,69.7092741935484,64.9058064516129,69.21800468050468
2018-01-03 22:00:00,68.61659364731653,69.6966061827957,64.90548387096774,69.22474223307556
2018-01-03 22:30:00,68.61029572836802,69.68393817204301,64.90516129032258,69.23147978564646
2018-01-03 23:00:00,68.6039978094195,69.67127016129032,64.90483870967742,69.23821733821734
2018-01-03 23:30:00,68.59769989047098,69.65860215053763,64.90451612903226,69.24495489078822
2018-01-04 00:00:00,68.59140197152246,69.64593413978494,64.9041935483871,69.2516924433591
2018-01-04 00:30:00,68.58510405257394,69.63326612903226,64.90387096774194,69.25842999593
2018-01-04 01:00:00,68.5788061336254,69.62059811827957,64.90354838709678,69.26516754850088
2018-01-04 01:30:00,68.57250821467689,69.60793010752688,64.90322580645162,69.27190510107177
2018-01-04 02:00:00,68.56621029572837,69.59526209677419,64.90290322580645,69.27864265364265
2018-01-04 02:30:00,68.55991237677985,69.5825940860215,64.9025806451613,69.28538020621353
2018-01-04 03:00:00,68.55361445783133,69.56992607526882,64.90225806451613,69.29211775878443
2018-01-04 03:30:00,68.54731653888281,69.55725806451613,64.90193548387097,69.29885531135531
2018-01-04 04:00:00,68.54101861993428,69.54459005376344,64.90161290322581,69.3055928639262
2018-01-04 04:30:00,68.53472070098576,69.53192204301075,64.90129032258065,69.31233041649708
2018-01-04 05:00:00,68.52842278203724,69.51925403225806,64.90096774193549,69.31906796906797
2018-01-04 05:30:00,68.52212486308872,69.50658602150538,64.90064516129033,69.32580552163886
2018-01-04 06:00:00,68.5158269441402,69.4939180107527,64.90032258064517,69.33254307420974
2018-01-04 06:30:00,68.50952902519168,69.48125,64.9,69.33928062678062
2018-01-04 07:00:00,68.50323110624315,69.66333333333334,64.98333333333333,69.3460181793515
2018-01-04 07:30:00,68.49693318729463,69.29333333333334,65.13666666666667,69.3527557319224
2018-01-04 08:00:00,68.49063526834611,69.67,64.91666666666667,69.35949328449328
2018-01-04 08:30:00,68.48433734939759,69.77333333333333,65.08333333333333,69.36623083706417
2018-01-04 09:00:00,68.47803943044907,69.73666666666666,65.05333333333333,69.37296838963505
2018-01-04 09:30:00,68.47174151150055,69.83666666666666,64.95333333333333,69.37970594220594
2018-01-04 10:00:00,68.46544359255202,69.84333333333333,65.01333333333334,69.38644349477683
2018-01-04 10:30:00,68.4591456736035,69.46333333333334,65.06333333333333,69.39318104734771
2018-01-04 11:00:00,68.45284775465498,69.52666666666667,65.09,69.39991859991859
2018-01-04 11:30:00,68.44654983570646,69.90143712574852,65.77479919678714,69.40665615248949
2018-01-04 12:00:00,68.44025191675794,69.92604790419162,65.70828313253011,69.41339370506037
2018-01-04 12:30:00,68.43395399780943,69.9440119760479,65.64503012048193,69.42013125763125
2018-01-04 13:00:00,68.42765607886089,69.9619760479042,65.58177710843373,69.42686881020214
2018-01-04 13:30:00,68.42135815991237,69.97994011976047,65.51852409638553,69.43360636277302
2018-01-04 14:00:00,68.41506024096385,69.99790419161677,65.45527108433734,69.44034391534392
2018-01-04 14:30:00,68.40876232201533,70.01586826347305,65.39201807228916,69.4470814679148
2018-01-04 15:00:00,68.40246440306682,70.03383233532935,65.32876506024095,69.45381902048568
2018-01-04 15:30:00,68.39616648411828,70.05179640718562,65.26551204819276,69.46055657305656
2018-01-04 16:00:00,68.38986856516976,70.0697604790419,65.20225903614457,69.46729412562746
2018-01-04 16:30:00,68.38357064622124,70.0877245508982,65.13900602409639,69.47403167819834
2018-01-04 17:00:00,68.37727272727273,70.19303393213572,65.11375502008032,69.48076923076923
2018-01-04 17:30:00,68.21333333333334,70.54666666666667,64.96333333333334,69.65
2018-01-04 18:00:00,68.22666666666666,69.56666666666666,65.00333333333333,69.32
2018-01-04 18:30:00,68.37333333333332,69.96333333333334,64.98666666666666,69.17333333333333
2018-01-04 19:00:00,68.64,70.05,65.11666666666666,69.17
2018-01-04 19:30:00,68.18,70.28,65.09,69.56666666666666
2018-01-04 20:00:00,68.01,70.08,65.01333333333334,69.2
2018-01-04 20:30:00,68.10666666666667,70.13666666666667,65.10666666666667,69.46000000000001
2018-01-04 21:00:00,68.13333333333334,70.40333333333334,65.40666666666667,69.34666666666666
2018-01-04 21:30:00,67.956875,70.57391304347826,65.4,69.27272727272727
2018-01-04 22:00:00,67.9121875,70.54123624278085,65.384,69.24435897435897
2018-01-04 22:30:00,67.9309375,70.50855944208347,65.36800000000001,69.21599067599067
2018-01-04 23:00:00,67.94968750000001,70.47588264138606,65.352,69.18762237762238
2018-01-04 23:30:00,67.96843750000001,70.44320584068868,65.336,69.15925407925407
2018-01-05 00:00:00,67.9871875,70.41052903999127,65.32000000000001,69.13088578088578
2018-01-05 00:30:00,68.0059375,70.37785223929389,65.304,69.10251748251747
2018-01-05 01:00:00,68.0246875,70.34517543859648,65.28800000000001,69.07414918414918
2018-01-05 01:30:00,68.04343750000001,70.3124986378991,65.272,69.04578088578089
2018-01-05 02:00:00,68.06218750000001,70.2798218372017,65.256,69.01741258741258
2018-01-05 02:30:00,68.0809375,70.2471450365043,65.24000000000001,68.98904428904429
2018-01-05 03:00:00,68.0996875,70.2144682358069,65.224,68.96067599067598
2018-01-05 03:30:00,68.1184375,70.18179143510952,65.208,68.93230769230769
2018-01-05 04:00:00,68.1371875,70.14911463441211,65.19200000000001,68.9039393939394
2018-01-05 04:30:00,68.15593750000001,70.11643783371471,65.176,68.87557109557109
2018-01-05 05:00:00,68.1746875,70.08376103301732,65.16000000000001,68.8472027972028
2018-01-05 05:30:00,68.1934375,70.05108423231992,65.144,68.81883449883449
2018-01-05 06:00:00,68.2121875,70.01840743162253,65.128,68.7904662004662
2018-01-05 06:30:00,68.2309375,69.98573063092513,65.11200000000001,68.76209790209789
2018-01-05 07:00:00,68.2496875,69.95305383022774,65.096,68.7337296037296
2018-01-05 07:30:00,68.26843749999999,69.92037702953034,65.08,68.70536130536131
2018-01-05 08:00:00,68.2871875,69.88770022883295,65.06400000000001,68.676993006993
2018-01-05 08:30:00,68.3059375,69.85502342813555,65.048,68.64862470862471
2018-01-05 09:00:00,68.3246875,69.82234662743817,65.03200000000001,68.6202564102564
2018-01-05 09:30:00,68.3434375,69.78966982674076,65.016,68.59188811188811
2018-01-05 10:00:00,68.36218749999999,69.75699302604338,65.0,68.5635198135198
2018-01-05 10:30:00,68.3809375,69.72431622534597,64.98400000000001,68.53515151515151
2018-01-05 11:00:00,68.3996875,69.69163942464857,64.968,68.50678321678322
2018-01-05 11:30:00,68.4184375,69.65896262395118,64.952,68.47841491841491
2018-01-05 12:00:00,68.4371875,69.62628582325378,64.936,68.45004662004662
2018-01-05 12:30:00,68.45593749999999,69.5936090225564,64.92,68.42167832167831
2018-01-05 13:00:00,68.4746875,69.56093222185899,64.90400000000001,68.39331002331002
2018-01-05 13:30:00,68.4934375,69.5282554211616,64.888,68.36494172494172
2018-01-05 14:00:00,68.5121875,69.4955786204642,64.872,68.33657342657342
2018-01-05 14:30:00,68.5309375,69.46290181976681,64.85600000000001,68.30820512820513
2018-01-05 15:00:00,68.54968749999999,69.43022501906941,64.84,68.27983682983682
2018-01-05 15:30:00,68.5684375,69.39754821837202,64.824,68.25146853146853
2018-01-05 16:00:00,68.5871875,69.36487141767462,64.808,68.22310023310023
2018-01-05 16:30:00,68.74302083333333,69.33219461697723,64.792,68.19473193473193
2018-01-05 17:00:00,68.69666666666667,69.29951781627983,64.77600000000001,68.16636363636363
2018-01-05 17:30:00,68.38333333333334,69.26684101558243,64.76,68.13799533799533
2018-01-05 18:00:00,68.46666666666667,69.23416421488504,64.744,68.10962703962704
2018-01-05 18:30:00,68.62666666666668,69.20148741418764,64.72800000000001,68.08125874125874
2018-01-05 19:00:00,68.72,69.16881061349025,64.712,68.05289044289044
2018-01-05 19:30:00,68.45,69.13613381279285,64.696,68.02452214452214
2018-01-05 20:00:00,68.55666666666666,69.10345701209546,64.68,67.99615384615385
2018-01-05 20:30:00,68.20666666666666,69.07078021139806,64.664,67.96778554778555
2018-01-05 21:00:00,68.41000000000001,69.03810341070067,64.64800000000001,67.93941724941725
2018-01-05 21:30:00,68.3,69.00542661000327,64.632,67.91104895104895
2018-01-05 22:00:00,68.3,68.97274980930588,64.616,67.88268065268065
2018-01-05 22:30:00,68.3,68.94007300860848,64.60000000000001,67.85431235431236
2018-01-05 23:00:00,68.3,68.90739620791108,64.584,67.82594405594405
2018-01-05 23:30:00,68.3,68.87471940721369,64.568,67.79757575757576
2018-01-06 00:00:00,68.3,68.84204260651629,64.552,67.76920745920746
2018-01-06 00:30:00,68.3,68.8093658058189,64.536,67.74083916083916
2018-01-06 01:00:00,68.3,68.7766890051215,64.52000000000001,67.71247086247087
2018-01-06 01:30:00,68.3,68.74401220442411,64.504,67.68410256410256
2018-01-06 02:00:00,68.3,68.71133540372671,64.488,67.65573426573427
2018-01-06 02:30:00,68.3,68.67865860302932,64.47200000000001,67.62736596736596
2018-01-06 03:00:00,68.3,68.64598180233192,64.456,67.59899766899767
2018-01-06 03:30:00,68.3,68.61330500163453,64.44,67.57062937062938
2018-01-06 04:00:00,68.3,68.58062820093713,64.424,67.54226107226107
2018-01-06 04:30:00,68.3,68.54795140023974,64.408,67.51389277389278
2018-01-06 05:00:00,68.3,68.51527459954234,64.39200000000001,67.48552447552447
2018-01-06 05:30:00,68.3,68.48259779884494,64.376,67.45715617715618
2018-01-06 06:00:00,68.3,68.44992099814755,64.36,67.42878787878789
2018-01-06 06:30:00,68.3,68.41724419745015,64.34400000000001,67.40041958041958
2018-01-06 07:00:00,68.3,68.38456739675276,64.328,67.37205128205129
2018-01-06 07:30:00,68.3,68.35189059605536,64.312,67.34368298368298
2018-01-06 08:00:00,68.3,68.31921379535797,64.296,67.31531468531469
2018-01-06 08:30:00,68.3,68.28653699466057,64.28,67.28694638694638
2018-01-06 09:00:00,68.3,68.25386019396318,64.26400000000001,67.25857808857809
2018-01-06 09:30:00,68.3,68.22118339326578,64.248,67.2302097902098
2018-01-06 10:00:00,68.3,68.18850659256839,64.232,67.20184149184149
2018-01-06 10:30:00,68.3,68.15582979187099,64.21600000000001,67.1734731934732
2018-01-06 11:00:00,68.3,68.1231529911736,64.2,67.1451048951049
2018-01-06 11:30:00,68.24333333333333,68.0904761904762,65.00333333333333,67.1167365967366
2018-01-06 12:00:00,68.22333333333333,68.42,65.24,67.0883682983683
2018-01-06 12:30:00,68.23,68.46333333333334,64.97,67.06
2018-01-06 13:00:00,68.12333333333333,68.64666666666668,65.08,66.90333333333334
2018-01-06 13:30:00,67.98,68.13666666666667,65.15,66.68
2018-01-06 14:00:00,68.02333333333334,68.18666666666667,65.01333333333334,66.46666666666667
2018-01-06 14:30:00,67.87,68.55666666666666,64.79,66.40666666666667
2018-01-06 15:00:00,67.66,68.08,65.36333333333333,66.30333333333333
2018-01-06 15:30:00,67.75,67.75333333333333,65.21,66.21666666666667
2018-01-06 16:00:00,67.87931034482759,67.87777777777778,65.15882352941176,66.29333333333334
2018-01-06 16:30:00,67.87134347805855,67.86512561512562,65.1552648944193,66.61666666666666
2018-01-06 17:00:00,67.8633766112895,67.85247345247346,65.15170625942685,66.5611111111111
2018-01-06 17:30:00,67.85540974452046,67.83982128982129,65.14814762443439,66.53642037786774
2018-01-06 18:00:00,67.8474428777514,67.82716912716913,65.14458898944193,66.51172964462437
2018-01-06 18:30:00,67.83947601098237,67.81451696451697,65.14103035444947,66.487038911381
2018-01-06 19:00:00,67.83150914421331,67.80186480186481,65.13747171945701,66.46234817813765
2018-01-06 19:30:00,67.82354227744428,67.78921263921264,65.13391308446455,66.43765744489428
2018-01-06 20:00:00,67.81557541067524,67.77656047656048,65.1303544494721,66.41296671165091
2018-01-06 20:30:00,67.80760854390618,67.76390831390832,65.12679581447964,66.38827597840755
2018-01-06 21:00:00,67.79964167713715,67.75125615125616,65.12323717948718,66.36358524516419
2018-01-06 21:30:00,67.7916748103681,67.73860398860398,65.11967854449472,66.33889451192083
2018-01-06 22:00:00,67.78370794359905,67.72595182595182,65.11611990950226,66.31420377867745
2018-01-06 22:30:00,67.77574107683,67.71329966329967,65.1125612745098,66.28951304543409
2018-01-06 23:00:00,67.76777421006096,67.7006475006475,65.10900263951734,66.26482231219073
2018-01-06 23:30:00,67.75980734329191,67.68799533799535,65.10544400452488,66.24013157894736
2018-01-07 00:00:00,67.75184047652287,67.67534317534317,65.10188536953243,66.215440845704
2018-01-07 00:30:00,67.74387360975383,67.66269101269101,65.09832673453997,66.19075011246063
2018-01-07 01:00:00,67.73590674298478,67.65003885003885,65.09476809954751,66.16605937921727
2018-01-07 01:30:00,67.72793987621574,67.6373866873867,65.09120946455505,66.1413686459739
2018-01-07 02:00:00,67.71997300944669,67.62473452473452,65.08765082956259,66.11667791273054
2018-01-07 02:30:00,67.71200614267765,67.61208236208236,65.08409219457013,66.09198717948718
2018-01-07 03:00:00,67.7040392759086,67.5994301994302,65.08053355957767,66.0672964462438
2018-01-07 03:30:00,67.69607240913956,67.58677803677804,65.07697492458522,66.04260571300044
2018-01-07 04:00:00,67.68810554237052,67.57412587412587,65.07341628959276,66.01791497975708
2018-01-07 04:30:00,67.68013867560147,67.56147371147371,65.0698576546003,65.99322424651372
2018-01-07 05:00:00,67.67217180883243,67.54882154882155,65.06629901960784,65.96853351327034
2018-01-07 05:30:00,67.66420494206338,67.53616938616939,65.06274038461538,65.94384278002698
2018-01-07 06:00:00,67.65623807529434,67.52351722351723,65.05918174962292,65.91915204678362
2018-01-07 06:30:00,67.64827120852529,67.51086506086506,65.05562311463046,65.89446131354026
2018-01-07 07:00:00,67.64030434175625,67.4982128982129,65.052064479638,65.86977058029689
2018-01-07 07:30:00,67.6323374749872,67.48556073556074,65.04850584464555,65.84507984705353
2018-01-07 08:00:00,67.62437060821816,67.47290857290858,65.04494720965309,65.82038911381017
2018-01-07 08:30:00,67.61640374144912,67.4602564102564,65.04138857466063,65.79569838056679
2018-01-07 09:00:00,67.60843687468007,67.44760424760425,65.03782993966817,65.77100764732343
2018-01-07 09:30:00,67.60047000791103,67.43495208495209,65.03427130467571,65.74631691408007
2018-01-07 10:00:00,67.59250314114198,67.42229992229993,65.03071266968325,65.72162618083671
2018-01-07 10:30:00,67.58453627437294,67.40964775964775,65.0271540346908,65.69693544759333
2018-01-07 11:00:00,67.57656940760388,67.3969955969956,65.02359539969834,65.67224471434997
2018-01-07 11:30:00,67.56860254083485,67.38434343434344,65.02003676470588,65.64755398110661
2018-01-07 12:00:00,67.56063567406581,67.37169127169128,65.01647812971342,65.62286324786325
2018-01-07 12:30:00,67.55266880729675,67.35903910903912,65.01291949472096,65.59817251461988
2018-01-07 13:00:00,67.54470194052772,67.34638694638694,65.0093608597285,65.57348178137651
2018-01-07 13:30:00,67.53673507375866,67.33373478373478,65.00580222473604,65.54879104813315
2018-01-07 14:00:00,67.52876820698962,67.32108262108262,65.00224358974359,65.52410031488978
2018-01-07 14:30:00,67.52080134022057,67.30843045843046,64.99868495475113,65.49940958164642
2018-01-07 15:00:00,67.51283447345153,67.29577829577829,64.99512631975867,65.47471884840306
2018-01-07 15:30:00,67.5048676066825,67.28312613312613,64.99156768476621,65.4500281151597
2018-01-07 16:00:00,67.49690073991344,67.27047397047397,64.98800904977375,65.42533738191632
2018-01-07 16:30:00,67.4889338731444,67.25782180782181,64.98445041478129,65.40064664867296
2018-01-07 17:00:00,67.48096700637535,67.24516964516964,64.98089177978883,65.3759559154296
2018-01-07 17:30:00,67.47300013960631,67.23251748251748,64.97733314479638,65.35126518218622
2018-01-07 18:00:00,67.46503327283726,67.21986531986532,64.97377450980392,65.32657444894286
2018-01-07 18:30:00,67.45706640606822,67.20721315721316,64.97021587481146,65.3018837156995
2018-01-07 19:00:00,67.44909953929917,67.194560994561,64.966657239819,65.27719298245614
2018-01-07 19:30:00,67.44113267253013,67.18190883190883,64.96309860482654,65.25250224921277
2018-01-07 20:00:00,67.43316580576109,67.16925666925667,64.95953996983408,65.2278115159694
2018-01-07 20:30:00,67.42519893899204,67.15660450660451,64.95598133484162,65.20312078272605
