date,rtu_001_ra_temp,rtu_002_ra_temp,rtu_003_ra_temp,rtu_004_ra_temp
2019-04-09 22:30:00,74.39333333333335,73.39000000000001,72.50333333333333,73.7
2019-04-09 23:00:00,74.44333333333334,73.42666666666668,72.57,73.83
2019-04-09 23:30:00,74.40666666666668,73.42,72.58,73.94000000000001
2019-04-10 00:00:00,74.49333333333334,73.52,72.73666666666666,73.99333333333334
2019-04-10 00:30:00,74.39000000000001,73.39666666666668,72.72666666666667,74.01666666666667
2019-04-10 01:00:00,74.30666666666666,73.21333333333334,72.63666666666667,73.97666666666667
2019-04-10 01:30:00,74.2,73.03,72.55666666666666,73.94666666666667
2019-04-10 02:00:00,73.85666666666665,72.73,72.45333333333333,73.79666666666667
2019-04-10 02:30:00,73.51333333333334,72.52333333333333,72.30666666666666,73.58666666666666
2019-04-10 03:00:00,73.22,72.19,72.19333333333334,73.36333333333333
2019-04-10 03:30:00,72.86333333333333,71.86999999999999,71.93,73.16666666666667
2019-04-10 04:00:00,72.60333333333332,71.61999999999999,71.69,72.94333333333334
2019-04-10 04:30:00,72.3,71.40333333333334,71.63666666666667,72.82333333333332
2019-04-10 05:00:00,72.11666666666666,71.2,71.45666666666666,72.48666666666666
2019-04-10 05:30:00,72.04666666666667,71.15333333333334,71.33666666666666,72.33
2019-04-10 06:00:00,71.93,71.08666666666666,70.99,72.16000000000001
2019-04-10 06:30:00,71.90333333333335,70.98333333333333,70.97,71.89333333333335
2019-04-10 07:00:00,71.83999999999999,70.91333333333334,70.98333333333333,71.89333333333335
2019-04-10 07:30:00,71.68666666666667,70.92333333333335,70.97333333333333,71.86333333333333
2019-04-10 08:00:00,71.54666666666667,70.96333333333334,70.46000000000001,71.81333333333333
2019-04-10 08:30:00,71.55,70.90666666666668,70.33999999999999,71.86666666666666
2019-04-10 09:00:00,71.48333333333333,70.86666666666666,70.33999999999999,71.86999999999999
2019-04-10 09:30:00,71.36999999999999,70.78333333333333,70.51666666666667,71.79333333333334
2019-04-10 10:00:00,71.24333333333334,70.73666666666666,70.46333333333334,71.83666666666666
2019-04-10 10:30:00,71.22,70.74,70.38666666666667,71.83666666666666
2019-04-10 11:00:00,71.1,70.68333333333334,70.31333333333333,71.67333333333333
2019-04-10 11:30:00,71.08999999999999,70.58999999999999,70.10666666666665,71.53666666666666
2019-04-10 12:00:00,71.2,70.59333333333332,70.17666666666668,71.53666666666666
2019-04-10 12:30:00,71.27333333333333,70.72666666666667,70.21000000000001,71.70666666666666
2019-04-10 13:00:00,71.23,70.79333333333334,70.24333333333334,71.82666666666667
2019-04-10 13:30:00,71.37666666666668,70.84333333333333,70.55333333333333,71.83999999999999
2019-04-10 14:00:00,71.57333333333332,70.88000000000001,70.53999999999999,71.94000000000001
2019-04-10 14:30:00,71.67666666666668,70.95333333333333,70.47,72.14333333333335
2019-04-10 15:00:00,71.89,71.18,70.81666666666666,72.41000000000001
2019-04-10 15:30:00,72.15666666666667,71.51,70.97666666666667,72.73333333333333
2019-04-10 16:00:00,72.56333333333333,71.84333333333333,71.26,73.03666666666666
2019-04-10 16:30:00,72.88333333333334,72.18,71.64,73.20666666666666
2019-04-10 17:00:00,73.13666666666667,72.42666666666668,71.81333333333333,73.33666666666666
2019-04-10 17:30:00,73.41935483870968,72.64354838709677,71.95967741935483,73.40645161290323
2019-04-10 18:00:00,73.61129032258064,72.84193548387097,72.05483870967741,73.41129032258064
2019-04-10 18:30:00,73.9296875,73.26875,72.25,73.5859375
2019-04-10 19:00:00,73.92,73.13333333333334,72.24,73.58
2019-04-10 19:30:00,73.93,73.33999999999999,72.35333333333332,73.60333333333332
2019-04-10 20:00:00,74.18666666666667,73.40666666666667,72.33,73.60999999999999
2019-04-10 20:30:00,74.25666666666666,73.59666666666666,72.43333333333334,73.71666666666667
2019-04-10 21:00:00,74.33666666666666,73.55666666666666,72.58333333333333,73.85666666666665
2019-04-10 21:30:00,74.46666666666667,73.60333333333332,72.67333333333333,73.98
2019-04-10 22:00:00,74.54666666666667,73.59333333333332,72.74333333333334,74.11666666666666
2019-04-10 22:30:00,74.68333333333334,73.57666666666665,72.89333333333335,73.98333333333333
2019-04-10 23:00:00,74.68333333333334,73.61999999999999,73.03999999999999,74.08
2019-04-10 23:30:00,74.72333333333333,73.62333333333332,73.03666666666666,74.05333333333333
2019-04-11 00:00:00,74.67333333333333,73.53333333333333,73.16000000000001,74.11333333333332
2019-04-11 00:30:00,74.62666666666665,73.56666666666666,73.18666666666667,74.05666666666666
2019-04-11 01:00:00,74.58666666666666,73.50666666666666,73.18333333333334,74.05666666666666
2019-04-11 01:30:00,74.39333333333335,73.43,73.08666666666666,73.99
2019-04-11 02:00:00,74.12333333333332,73.33,72.92,73.98
2019-04-11 02:30:00,73.77333333333333,73.10333333333332,72.72,73.8
2019-04-11 03:00:00,73.53666666666666,72.77,72.56,73.59666666666666
2019-04-11 03:30:00,73.36,72.49,72.38333333333334,73.42666666666668
2019-04-11 04:00:00,73.27333333333333,72.43666666666667,72.28666666666666,73.31
2019-04-11 04:30:00,73.05666666666666,72.32333333333332,72.10999999999999,73.16333333333334
2019-04-11 05:00:00,72.92666666666668,72.19333333333334,71.97,72.90666666666668
2019-04-11 05:30:00,72.78,72.14666666666668,71.82666666666667,72.58666666666666
2019-04-11 06:00:00,72.7,71.99333333333334,71.81333333333333,72.49333333333334
2019-04-11 06:30:00,72.59666666666665,71.99333333333334,71.66000000000001,72.30666666666666
2019-04-11 07:00:00,72.50666666666666,71.91333333333334,71.52666666666667,72.18333333333334
2019-04-11 07:30:00,72.28333333333333,71.66666666666667,71.53,72.08666666666666
2019-04-11 08:00:00,72.14666666666668,71.59666666666665,71.43333333333334,71.91333333333334
2019-04-11 08:30:00,72.05,71.51,71.36,71.9
2019-04-11 09:00:00,71.98333333333333,71.44333333333334,71.27666666666667,71.93333333333334
2019-04-11 09:30:00,71.99,71.40666666666668,71.23333333333333,71.95333333333333
2019-04-11 10:00:00,71.91333333333334,71.29666666666667,71.19,71.88666666666667
2019-04-11 10:30:00,71.85,71.28999999999999,71.21000000000001,71.99
2019-04-11 11:00:00,71.79666666666667,71.25666666666666,71.07,71.95333333333333
2019-04-11 11:30:00,71.77666666666667,71.21333333333334,71.12333333333332,71.97
2019-04-11 12:00:00,71.72,71.15333333333334,71.10999999999999,72.09666666666666
2019-04-11 12:30:00,71.72333333333333,71.15,71.1,72.24333333333334
2019-04-11 13:00:00,71.77,71.16000000000001,71.10999999999999,72.37666666666668
2019-04-11 13:30:00,71.85666666666667,71.23666666666666,71.13333333333334,72.46000000000001
2019-04-11 14:00:00,71.96333333333334,71.36999999999999,71.22666666666667,72.5
2019-04-11 14:30:00,72.07,71.46333333333334,71.28,72.60666666666665
2019-04-11 15:00:00,72.25666666666666,71.57,71.32666666666667,72.71666666666667
2019-04-11 15:30:00,72.39000000000001,71.72333333333333,71.45666666666666,72.86333333333333
2019-04-11 16:00:00,72.51666666666667,71.88000000000001,71.56,72.99
2019-04-11 16:30:00,72.75333333333333,72.13333333333334,71.65666666666667,73.08
2019-04-11 17:00:00,72.96000000000001,72.36666666666666,71.94333333333334,73.32
2019-04-11 17:30:00,73.08,72.45,72.08999999999999,73.44666666666667
2019-04-11 18:00:00,73.21666666666667,72.64,72.18333333333334,73.53666666666666
2019-04-11 18:30:00,73.29666666666667,72.65666666666667,72.11666666666666,73.52
2019-04-11 19:00:00,73.26666666666667,72.60666666666665,72.06,73.45666666666668
2019-04-11 19:30:00,73.25,72.61999999999999,72.06666666666666,73.39000000000001
2019-04-11 20:00:00,73.3,72.67666666666668,72.08999999999999,73.45
2019-04-11 20:30:00,73.32,72.75,72.11666666666666,73.52666666666667
2019-04-11 21:00:00,73.33666666666666,72.96333333333334,72.15333333333334,73.61666666666666
2019-04-11 21:30:00,73.53333333333333,73.14666666666668,72.25333333333333,73.67333333333333
2019-04-11 22:00:00,73.70333333333333,73.21666666666667,72.40333333333334,73.76333333333334
2019-04-11 22:30:00,73.92,73.33666666666666,72.56666666666666,73.94
2019-04-11 23:00:00,74.06333333333333,73.44666666666667,72.64,73.98333333333333
2019-04-11 23:30:00,74.23666666666666,73.6,72.84333333333333,74.07666666666665
2019-04-12 00:00:00,74.27666666666667,73.53333333333333,72.85,74.06666666666666
2019-04-12 00:30:00,74.15666666666667,73.41666666666667,72.84666666666666,74.06666666666666
2019-04-12 01:00:00,74.05333333333333,73.31,72.81333333333333,74.06333333333333
2019-04-12 01:30:00,73.80333333333333,73.11999999999999,72.67666666666668,73.94000000000001
2019-04-12 02:00:00,73.66333333333334,72.86333333333333,72.58999999999999,73.85666666666665
2019-04-12 02:30:00,73.21333333333334,72.55333333333333,72.33666666666666,73.57666666666667
2019-04-12 03:00:00,72.81333333333333,72.11999999999999,72.14333333333335,73.08666666666666
2019-04-12 03:30:00,72.50333333333333,71.78333333333333,71.99333333333334,72.84666666666666
2019-04-12 04:00:00,72.36666666666666,71.70666666666666,71.66666666666667,72.53999999999999
2019-04-12 04:30:00,72.32333333333332,71.88000000000001,71.5,72.31666666666666
2019-04-12 05:00:00,72.22333333333333,71.77333333333333,71.48666666666666,72.13666666666667
2019-04-12 05:30:00,72.03999999999999,71.67333333333333,71.34666666666666,71.94666666666667
2019-04-12 06:00:00,71.96000000000001,71.57333333333332,71.24,71.89333333333335
2019-04-12 06:30:00,71.93,71.52333333333333,71.19,72.01666666666667
2019-04-12 07:00:00,71.88000000000001,71.47666666666667,71.18333333333334,72.04333333333332
2019-04-12 07:30:00,71.75,71.32333333333334,71.12666666666668,72.09333333333332
2019-04-12 08:00:00,71.64,71.21000000000001,71.02,72.03333333333333
2019-04-12 08:30:00,71.53333333333333,71.11333333333333,70.89666666666668,71.90666666666668
2019-04-12 09:00:00,71.57333333333332,71.09666666666666,70.93666666666667,71.89000000000001
2019-04-12 09:30:00,71.43,71.05999999999999,70.94666666666667,71.84333333333333
2019-04-12 10:00:00,71.41000000000001,70.99,70.82333333333332,71.78666666666666
2019-04-12 10:30:00,71.33333333333333,70.92666666666668,70.73,71.78666666666666
2019-04-12 11:00:00,71.39666666666668,70.87333333333332,70.73333333333333,71.76333333333334
2019-04-12 11:30:00,71.39000000000001,70.78999999999999,70.76,71.83
2019-04-12 12:00:00,71.42666666666668,70.76666666666667,70.81333333333333,71.89666666666668
2019-04-12 12:30:00,71.52666666666667,70.89666666666668,70.76666666666667,71.90333333333335
2019-04-12 13:00:00,71.55666666666666,70.96666666666667,70.86999999999999,72.02666666666667
2019-04-12 13:30:00,71.68333333333334,71.05999999999999,70.91333333333334,72.15
2019-04-12 14:00:00,71.75666666666666,71.08,70.94666666666667,72.19666666666667
2019-04-12 14:30:00,71.89,71.18333333333334,71.04333333333334,72.33
